root,run,relative_path,name,extension,bytes,sha256,modified,readable,mentions_movielens,mentions_amazon,mentions_lastfm,mentions_als,mentions_itemknn,mentions_pop,mentions_ndcg,mentions_precision,mentions_download,mentions_synthetic,seed_expressions
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e/code.py,code.py,.py,2848,3dec87a543b8d59f69fae6f33d113965f66ca31d55b07821681985d862e2af0d,2026-07-19T15:51:20,True,True,False,False,False,True,False,True,True,False,False,42 || {seed}...')
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e_iteration1/code.py,code.py,.py,5470,fb677ca8544842630071176808ab8ea865d8c24cb2f1e63c447b86b63a5d06c5,2026-07-19T16:19:20,True,True,True,True,True,True,True,True,True,False,False,"11, 22, 33, 44, 55 || {seed}...')"
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e_iteration2/code.py,code.py,.py,5206,dbc38e31f2c34ada8e9e668027a6df47a731afe5aa426e8a15a126bbae9d58f0,2026-07-19T16:19:20,True,True,True,True,True,True,True,True,True,False,False,"11, 22, 33, 44, 55 || {seed}...')"
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/8b4ad2ac4960487da7beea3df7b51b4e_seed/code.py,code.py,.py,2848,3dec87a543b8d59f69fae6f33d113965f66ca31d55b07821681985d862e2af0d,2026-07-19T15:59:55,True,True,False,False,False,True,False,True,True,False,False,42 || {seed}...')
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/97475fff7a0d4393872f1e96ef9a0908/code.py,code.py,.py,3222,4db2b2c0566f9e3d2168d11476deabc2ceb4df7f417ac16231b4a6a7c18e7035,2026-07-19T15:54:57,True,True,False,False,False,True,False,True,False,False,False,42 || {seed}...')
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/b8edfc10aa494f6c80e9b589eefd6d98/code.py,code.py,.py,2863,a50e2170a0ebbb4bc1cbd95a3a9cf75c992f61856c642ae43c6de3540b8b0749,2026-07-19T15:53:52,True,True,False,False,False,True,False,True,False,False,False,42 || {seed}...')
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/e57e1159faca46f9a9d3ff50d55f79ea/code.py,code.py,.py,2763,bb513aab245820189f2e0b7de5f379693088dad204070d0d34999e04a147fad3,2026-07-19T15:52:38,True,True,False,False,False,True,False,True,False,False,False,42 || {seed}...')
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/f10f771f2c3b4b168286e73743819435/code.py,code.py,.py,4066,b47e6551868cb7229bd07a52213bb8d464a7b19a5d6d7dd17b5653ae44bc0f85,2026-07-19T15:47:42,True,True,False,False,True,False,False,True,True,False,False,"11, 22, 33, 44, 55 || ==') || {seed} ...')"
study_runs,V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/checkpoint/2ca5630c0a7741de889f82bc7f2e2ff0/code.py,code.py,.py,2881,f0e11b0b16dedf7697c54039d150e38fcb92d198b98be9cab846fd5e6fe470ba,2026-07-19T16:00:18,True,True,False,False,False,True,False,True,False,False,False,"11, 22, 33, 44, 55 || [ || {seed}, interactions={dataset.num_interactions()}')"
study_runs,V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/checkpoint/4bae3cfa9f6b4a4bb4b360ee0c788768/code.py,code.py,.py,2854,8e88ce7e76479ca378322f266269d55df4e6c3ee61b7974e8197bd15700274f4,2026-07-19T16:08:35,True,True,False,False,True,False,False,True,False,False,False,"1, 2, 3, 4, 5 || {seed} ...')"
study_runs,V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/checkpoint/64f1c4aae39d4cc68f747732d8232c0e/code.py,code.py,.py,2748,5227f084ee57795c44debaf9bfd2ce9ccbbebbcf236337ca4d45451e003bcc9e,2026-07-19T16:16:44,True,True,False,False,True,False,False,True,False,False,True,"1, 2, 3, 4, 5 || {seed} ...')"
